repo,path,file,ext,code_length,comment_length,number_of_comments,total_smiley_faces,frown,smiley_1,smiley_2,smiley_3,smiley_4,smiley_5,smiley_6,smiley_7
linux,/drivers/staging/rtl8712/,rtl8712_led.c,.c,46620,4571,58,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl8712_recv.c,.c,29614,5842,97,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl8712_xmit.c,.c,18553,3357,68,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_cmd.c,.c,30059,2407,20,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_eeprom.c,.c,4748,1733,11,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_io.c,.c,3501,1460,2,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_ioctl_linux.c,.c,61599,7481,173,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_ioctl_rtl.c,.c,14718,1708,9,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_ioctl_set.c,.c,9498,2143,14,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_mlme.c,.c,48485,6372,105,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_mp.c,.c,18788,3320,87,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_mp_ioctl.c,.c,43798,2877,48,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_pwrctrl.c,.c,5099,1994,7,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_recv.c,.c,18454,2985,44,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_security.c,.c,36860,7817,159,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_sta_mgt.c,.c,7589,1909,12,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,rtl871x_xmit.c,.c,27751,3764,48,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,usb_halinit.c,.c,8380,3546,65,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,usb_intf.c,.c,14879,3253,84,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,usb_ops.c,.c,3627,1222,7,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,usb_ops_linux.c,.c,12915,1678,19,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8712/,xmit_linux.c,.c,3969,1412,5,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,base.c,.c,45519,7256,127,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,HalBtc8812a1Ant.c,.c,108737,6805,200,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,habtc8723a1ant.c,.c,43498,3091,85,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,halbtc8192e1ant.c,.c,104543,5313,171,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,halbtc8192e2ant.c,.c,130273,3692,94,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,halbtc8723a2ant.c,.c,105943,3920,145,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,halbtc8723b1ant.c,.c,120820,5796,163,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,halbtc8723b2ant.c,.c,124675,4212,104,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,halbtcoutsrc.c,.c,27002,2479,41,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/btcoexist/,rtl_btc.c,.c,4602,1342,4,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,cam.c,.c,8595,1532,12,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,core.c,.c,35345,6174,99,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,debug.c,.c,24802,1392,7,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,efuse.c,.c,34031,1657,12,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,pci.c,.c,61738,8000,163,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,ps.c,.c,21909,4416,61,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,rc.c,.c,6654,1800,9,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,regd.c,.c,11008,2608,18,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,dm.c,.c,97776,10718,415,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,fw.c,.c,42808,2730,30,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,hal_bt_coexist.c,.c,17211,1215,2,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,hal_btc.c,.c,65564,4554,120,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,hw.c,.c,90745,6307,120,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,led.c,.c,5046,1406,10,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,phy.c,.c,163056,12754,353,1,0,0,0,0,0,0,1,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,pwrseq.c,.c,3731,1674,26,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,pwrseqcmd.c,.c,2755,1474,4,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,rf.c,.c,11900,1285,5,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,sw.c,.c,12753,2628,26,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,table.c,.c,72544,27840,2,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/rtl8821ae/,trx.c,.c,24420,4474,57,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rtl8821ae/,stats.c,.c,7437,1346,6,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,ms.c,.c,103208,3113,114,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,ms_mg.c,.c,14035,3160,9,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,rts51x.c,.c,17147,5181,75,4,0,0,0,0,0,0,4,0
linux,/drivers/staging/rts5139/,rts51x_card.c,.c,21824,1299,9,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,rts51x_chip.c,.c,23335,1972,59,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,rts51x_fop.c,.c,5768,1100,11,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,rts51x_scsi.c,.c,46837,5357,89,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,rts51x_transport.c,.c,14731,5409,61,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,sd.c,.c,83611,2979,84,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,sd_cprm.c,.c,27953,1186,24,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5139/,xd.c,.c,56381,1302,27,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,general.c,.c,261,752,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,ms.c,.c,101199,1870,36,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,rtsx.c,.c,20454,6674,82,1,0,0,0,0,0,0,1,0
linux,/drivers/staging/rts5208/,rtsx_card.c,.c,25995,752,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,rtsx_chip.c,.c,43115,1908,24,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,rtsx_scsi.c,.c,74282,2254,58,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,rtsx_transport.c,.c,15520,4109,32,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,sd.c,.c,111449,1453,17,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,spi.c,.c,22351,752,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/rts5208/,xd.c,.c,53523,894,6,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/sbe-2t3e3/,cpld.c,.c,7837,513,15,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6655/,wpa.c,.c,5856,2695,26,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6655/,wpa2.c,.c,7671,2926,42,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6655/,wpactl.c,.c,18890,5443,67,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6655/,wroute.c,.c,3704,1735,11,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,80211mgr.c,.c,19364,4643,54,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,aes_ccmp.c,.c,10974,1582,17,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,baseband.c,.c,54573,7774,396,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,bssdb.c,.c,36172,5390,71,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,card.c,.c,17192,7167,68,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,channel.c,.c,68440,4062,67,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,control.c,.c,704,1640,3,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,datarate.c,.c,6952,3196,15,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,dpc.c,.c,43775,5283,124,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,firmware.c,.c,2423,1082,4,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,hostap.c,.c,18075,3581,34,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,int.c,.c,2947,1521,4,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,iwctl.c,.c,44840,5074,135,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,key.c,.c,20272,4934,60,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,mac.c,.c,6624,1666,7,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,main_usb.c,.c,34750,5431,76,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,michael.c,.c,1435,2421,25,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,power.c,.c,5511,2755,30,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,rc4.c,.c,1154,932,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,rf.c,.c,24801,16703,461,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,rxtx.c,.c,76701,11423,249,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,tcrc.c,.c,4125,2139,5,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,tether.c,.c,323,1274,2,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,tkip.c,.c,6276,1985,19,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,usbpipe.c,.c,11606,4253,17,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,wcmd.c,.c,28222,5516,75,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,wctl.c,.c,5259,3251,17,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,wmgr.c,.c,138252,20860,420,0,3,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,wpa.c,.c,7102,2799,29,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,wpa2.c,.c,5931,2106,25,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/vt6656/,wpactl.c,.c,5210,1701,17,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,mds.c,.c,13368,4182,117,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,mto.c,.c,2886,1931,15,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,phy_calibration.c,.c,34093,6141,146,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,reg.c,.c,64077,23212,707,1,0,0,0,0,0,0,1,0
linux,/drivers/staging/winbond/,wb35reg.c,.c,16067,4358,77,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,wb35rx.c,.c,7261,1904,49,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,wb35tx.c,.c,6032,1161,30,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/winbond/,wbusb.c,.c,19753,2740,86,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,ap_h2.c,.c,314426,1745,39,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,ap_h25.c,.c,388677,1661,39,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,dhf.c,.c,3540,11249,47,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,hcf.c,.c,72500,155844,877,1,0,0,0,0,0,0,1,0
linux,/drivers/staging/wlags49_h2/,mmd.c,.c,5441,7836,23,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,sta_h2.c,.c,426345,1735,40,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_cs.c,.c,7453,4518,35,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_enc.c,.c,4168,1657,9,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,sta_h25.c,.c,502677,1622,39,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_main.c,.c,90908,39620,552,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_netdev.c,.c,26306,24717,213,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_priv.c,.c,38760,20264,231,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_profile.c,.c,30171,8246,93,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_util.c,.c,23008,16393,131,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h2/,wl_wext.c,.c,58708,37427,364,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,ap_h25.c,.c,35,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,dhf.c,.c,32,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,hcf.c,.c,32,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,mmd.c,.c,32,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,sta_h25.c,.c,36,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_cs.c,.c,34,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_enc.c,.c,35,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_main.c,.c,36,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_netdev.c,.c,38,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_priv.c,.c,36,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_profile.c,.c,39,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_util.c,.c,36,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlags49_h25/,wl_wext.c,.c,36,35,1,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,cfg80211.c,.c,17526,1136,24,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,hfa384x_usb.c,.c,65488,44852,254,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,p80211conv.c,.c,12710,6733,86,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,p80211netdev.c,.c,17702,12673,92,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,p80211req.c,.c,5950,1868,13,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,p80211wep.c,.c,8124,1282,24,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,prism2fw.c,.c,23846,10458,109,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,prism2mgmt.c,.c,28413,9086,99,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,prism2mib.c,.c,13418,8447,30,0,0,0,0,0,0,0,0,0
linux,/drivers/staging/wlan-ng/,prism2sta.c,.c,38911,19544,121,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/jsm/,jsm_tty.c,.c,15051,5616,49,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,kgdb_nmi.c,.c,7954,1911,7,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,kgdboc.c,.c,6181,1372,17,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,lantiq.c,.c,16540,1950,22,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,lpc32xx_hs.c,.c,18407,2077,39,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,m32r_sio.c,.c,21272,4953,61,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,max3100.c,.c,19108,2229,36,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,max310x.c,.c,32180,5999,192,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mcf.c,.c,15281,4385,66,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mfd.c,.c,32114,4980,83,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mpc52xx_uart.c,.c,43343,8000,131,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mpsc.c,.c,47484,9332,115,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mrst_max3110.c,.c,17153,3132,34,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,msm_serial.c,.c,25289,1986,43,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,msm_serial_hs.c,.c,41218,11352,124,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,msm_smd_tty.c,.c,4690,891,4,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mux.c,.c,9173,6111,36,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,mxs-auart.c,.c,25554,2443,45,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,netx-serial.c,.c,15766,1339,12,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,nwpserial.c,.c,10341,1228,31,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,of_serial.c,.c,6155,828,13,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,omap-serial.c,.c,43238,7565,104,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,pch_uart.c,.c,47381,3533,60,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,pmac_zilog.c,.c,37627,13243,156,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,pnx8xxx_uart.c,.c,17730,3391,59,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,pxa.c,.c,19323,3744,43,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,rp2.c,.c,22192,2278,49,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sa1100.c,.c,18845,4138,46,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,samsung.c,.c,41363,4675,63,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sb1250-duart.c,.c,22115,2477,31,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sccnxp.c,.c,25077,1212,34,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,serial-tegra.c,.c,32374,4591,53,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,serial_core.c,.c,54574,17303,140,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,serial_ks8695.c,.c,14303,1589,25,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,serial_txx9.c,.c,28740,5017,76,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sh-sci.c,.c,52491,10024,122,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sirfsoc_uart.c,.c,47805,891,14,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sn_console.c,.c,15818,13934,103,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,st-asc.c,.c,17767,4329,68,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,suncore.c,.c,4674,632,8,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sunhv.c,.c,12708,955,19,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sunsab.c,.c,25193,4339,73,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sunsu.c,.c,31992,6297,80,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,sunzilog.c,.c,34419,6598,88,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,tilegx.c,.c,13266,2801,60,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,timbuart.c,.c,11349,1698,21,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,uartlite.c,.c,14179,2232,37,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,ucc_uart.c,.c,29100,12175,178,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,vr41xx_siu.c,.c,19771,909,1,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,vt8500_serial.c,.c,14852,1924,52,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,xilinx_uartps.c,.c,27818,13960,217,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/serial/,zs.c,.c,25960,4984,72,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,synclink.c,.c,150936,81076,865,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,synclink_gt.c,.c,111473,22648,336,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,synclinkmp.c,.c,116941,31759,479,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,sysrq.c,.c,22080,3935,91,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_buffer.c,.c,7876,5862,26,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_audit.c,.c,6716,1725,14,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_io.c,.c,56277,34306,167,1,0,0,0,0,0,0,1,0
linux,/drivers/tty/,tty_ldisc.c,.c,12218,7396,46,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_ldsem.c,.c,8363,2975,23,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_mutex.c,.c,1285,186,3,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_ioctl.c,.c,22475,9444,62,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/,tty_port.c,.c,10264,5392,31,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/vt/,consolemap.c,.c,20395,4245,40,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/vt/,keyboard.c,.c,40284,10114,92,1,0,0,0,0,0,0,1,0
linux,/drivers/tty/vt/,selection.c,.c,6506,2765,45,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/vt/,vc_screen.c,.c,11491,2974,19,0,0,0,0,0,0,0,0,0
linux,/drivers/tty/vt/,vt.c,.c,79807,21864,235,2,0,0,1,0,0,1,0,0
linux,/drivers/tty/vt/,vt_ioctl.c,.c,22813,10897,98,1,0,0,1,0,0,0,0,0
linux,/drivers/uio/,uio.c,.c,18499,1471,13,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_aec.c,.c,3184,929,4,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_cif.c,.c,3065,215,2,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_dmem_genirq.c,.c,7167,2123,14,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_mf624.c,.c,5209,990,6,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_netx.c,.c,4074,287,6,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_pci_generic.c,.c,2241,1050,4,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_pdrv_genirq.c,.c,5332,2263,14,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_pruss.c,.c,5741,843,6,0,0,0,0,0,0,0,0,0
linux,/drivers/uio/,uio_sercos3.c,.c,4738,1471,10,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/atm/,cxacru.c,.c,34938,5054,71,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,ehci-tegra.c,.c,11930,2574,19,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,ehci-tilegx.c,.c,3734,1424,14,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,ehci-timer.c,.c,7452,5848,72,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,ehci-w90x900.c,.c,2891,527,3,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,ehci-xilinx-of.c,.c,3752,2780,12,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-dbg.c,.c,2993,703,1,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-hcd.c,.c,16694,2694,54,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-hub.c,.c,7626,1332,20,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-mem.c,.c,1975,703,1,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-q.c,.c,5447,1592,17,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-sched.c,.c,19883,4276,54,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fhci-tds.c,.c,12578,4087,63,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fotg210-hcd.c,.c,115451,48696,578,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fsl-mph-dr-of.c,.c,7765,1064,23,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,fusbh200-hcd.c,.c,117251,48966,587,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,hwa-hc.c,.c,20890,6305,42,1,0,1,0,0,0,0,0,0
linux,/drivers/usb/host/,imx21-dbg.c,.c,12088,775,2,0,0,0,0,0,0,0,0,0
linux,/drivers/usb/host/,imx21-hcd.c,.c,43385,5289,78,0,0,0,0,0,0,0,0,0
